id,location name,lat,lon,experience,addresstype,police_station_nearby,is_crowdy,crime_records_severe,safety_level
1668,Wakad,18.6022495,73.7644454,Safe and quiet,,FALSE,FALSE,TRUE,4
1669,Camp,32.9723128,-94.9852858,Busy and bustling,,FALSE,FALSE,TRUE,2
1670,Baner,18.5642431,73.7768573,Peaceful and green,,TRUE,FALSE,FALSE,5
1671,Hinjewadi,18.5921787,73.68411587,Developing area,,FALSE,TRUE,FALSE,1
1672,Baner,18.5642431,73.7768573,Developing area,,TRUE,TRUE,TRUE,5
1673,Kothrud,18.5038889,73.807673,Great place with lots of amenities,,FALSE,FALSE,FALSE,4
1674,Kothrud,18.5038889,73.807673,Family-friendly,,TRUE,FALSE,TRUE,5
1675,Shivaji Nagar,25.88455445,86.03985031,Peaceful and green,,TRUE,TRUE,FALSE,5
1676,Kothrud,18.5038889,73.807673,Good residential area,,TRUE,TRUE,TRUE,1
1677,Wakad,18.6022495,73.7644454,Safe and quiet,,FALSE,TRUE,FALSE,4
1678,Hadapsar,18.5007741,73.9379146,Tech hub with good facilities,,TRUE,TRUE,FALSE,1
1679,Koregaon Park,18.53662255,73.89327379,Peaceful and green,,TRUE,FALSE,FALSE,1
1680,Deccan Gymkhana,18.5158926,73.84116,Safe and quiet,,FALSE,FALSE,FALSE,4
1681,Dhankawadi,18.4652208,73.8495579,Tech hub with good facilities,,FALSE,TRUE,FALSE,5
1682,Koregaon Park,18.53662255,73.89327379,Family-friendly,,FALSE,TRUE,TRUE,1
1683,Deccan Gymkhana,18.5158926,73.84116,Developing area,,FALSE,TRUE,FALSE,4
1684,Viman Nagar,17.4467567,78.4838203,Vibrant and lively,,FALSE,FALSE,TRUE,2
1685,Camp,32.9723128,-94.9852858,Vibrant and lively,,TRUE,FALSE,FALSE,3
1686,Kothrud,18.5038889,73.807673,Family-friendly,,TRUE,FALSE,TRUE,2
1687,Swargate,18.50049485,73.85290371,Developing area,,FALSE,FALSE,TRUE,3
1688,Kharadi,18.5512763,73.9416575,Tech hub with good facilities,,TRUE,FALSE,FALSE,3
1689,Wakad,18.6022495,73.7644454,Family-friendly,,TRUE,FALSE,FALSE,2
1690,Magarpatta,18.5111545,73.92738227,Busy and bustling,,FALSE,FALSE,FALSE,2
1691,Pashan,18.5386704,73.7952542,Developing area,,TRUE,FALSE,FALSE,4
1692,Hadapsar,18.5007741,73.9379146,Peaceful and green,,TRUE,FALSE,FALSE,2
1693,Yerawada,18.5656319,73.8865762,Safe and quiet,,FALSE,TRUE,FALSE,4
1694,Aundh,18.5618834,73.8101957,Vibrant and lively,,FALSE,FALSE,FALSE,5
1695,Magarpatta,18.5111545,73.92738227,Great place with lots of amenities,,FALSE,FALSE,TRUE,2
1696,Koregaon Park,18.53662255,73.89327379,Tech hub with good facilities,,FALSE,TRUE,TRUE,1
1697,Bibwewadi,18.47441565,73.86044434,Developing area,,TRUE,TRUE,FALSE,4
1698,Deccan Gymkhana,18.5158926,73.84116,Peaceful and green,,FALSE,TRUE,TRUE,5
1699,Viman Nagar,17.4467567,78.4838203,Developing area,,FALSE,FALSE,TRUE,3
1700,Bavdhan,18.5209541,73.7780873,Safe and quiet,,FALSE,TRUE,FALSE,5
1701,Wakad,18.6022495,73.7644454,Tech hub with good facilities,,FALSE,TRUE,FALSE,5
1702,Baner,18.5642431,73.7768573,Safe and quiet,,TRUE,TRUE,FALSE,2
1703,Swargate,18.50049485,73.85290371,Busy and bustling,,FALSE,FALSE,TRUE,1
1704,Hinjewadi,18.5921787,73.68411587,Family-friendly,,FALSE,FALSE,TRUE,2
1705,Aundh,18.5618834,73.8101957,Well-connected,,TRUE,TRUE,FALSE,2
1706,Pashan,18.5386704,73.7952542,Developing area,,TRUE,TRUE,TRUE,4
1707,Swargate,18.50049485,73.85290371,Great place with lots of amenities,,TRUE,TRUE,TRUE,5
1708,Baner,18.5642431,73.7768573,Vibrant and lively,,FALSE,TRUE,TRUE,3
1709,Viman Nagar,17.4467567,78.4838203,Tech hub with good facilities,,FALSE,FALSE,TRUE,5
1710,Aundh,18.5618834,73.8101957,Busy and bustling,,TRUE,TRUE,FALSE,1
1711,Pashan,18.5386704,73.7952542,Good residential area,,TRUE,FALSE,FALSE,5
1712,Dhankawadi,18.4652208,73.8495579,Peaceful and green,,FALSE,TRUE,TRUE,2
1713,Deccan Gymkhana,18.5158926,73.84116,Well-connected,,TRUE,TRUE,FALSE,1
1714,Pimple Saudagar,18.5981553,73.7977661,Busy and bustling,,FALSE,FALSE,FALSE,1
1715,Hadapsar,18.5007741,73.9379146,Peaceful and green,,FALSE,TRUE,FALSE,1
1716,Koregaon Park,18.53662255,73.89327379,Good residential area,,FALSE,FALSE,FALSE,1
1717,Bavdhan,18.5209541,73.7780873,Safe and quiet,,TRUE,FALSE,FALSE,1
1718,Bibwewadi,18.47441565,73.86044434,Well-connected,,FALSE,TRUE,TRUE,4
1719,Hadapsar,18.5007741,73.9379146,Developing area,,FALSE,FALSE,TRUE,5
1720,Baner,18.5642431,73.7768573,Tech hub with good facilities,,FALSE,TRUE,FALSE,3
1721,Deccan Gymkhana,18.5158926,73.84116,Great place with lots of amenities,,FALSE,TRUE,FALSE,3
1722,Camp,32.9723128,-94.9852858,Developing area,,FALSE,FALSE,TRUE,5
1723,Bavdhan,18.5209541,73.7780873,Peaceful and green,,TRUE,TRUE,TRUE,5
1724,Swargate,18.50049485,73.85290371,Vibrant and lively,,FALSE,FALSE,FALSE,5
1725,Koregaon Park,18.53662255,73.89327379,Developing area,,TRUE,FALSE,FALSE,2
1726,Viman Nagar,17.4467567,78.4838203,Peaceful and green,,TRUE,FALSE,FALSE,3
1727,Dhankawadi,18.4652208,73.8495579,Peaceful and green,,FALSE,FALSE,TRUE,4
1728,Hadapsar,18.5007741,73.9379146,Good residential area,,TRUE,TRUE,FALSE,5
1729,Shivaji Nagar,25.88455445,86.03985031,Tech hub with good facilities,,TRUE,TRUE,TRUE,1
1730,Dhankawadi,18.4652208,73.8495579,Great place with lots of amenities,,FALSE,FALSE,FALSE,1
1731,Swargate,18.50049485,73.85290371,Tech hub with good facilities,,FALSE,FALSE,TRUE,5
1732,Aundh,18.5618834,73.8101957,Well-connected,,TRUE,TRUE,FALSE,4
1733,Deccan Gymkhana,18.5158926,73.84116,Well-connected,,TRUE,TRUE,FALSE,5
1734,Swargate,18.50049485,73.85290371,Tech hub with good facilities,,FALSE,FALSE,TRUE,2
1735,Camp,32.9723128,-94.9852858,Great place with lots of amenities,,FALSE,TRUE,TRUE,1
1736,Pimple Saudagar,18.5981553,73.7977661,Busy and bustling,,TRUE,TRUE,FALSE,2
1737,Aundh,18.5618834,73.8101957,Developing area,,TRUE,TRUE,TRUE,2
1738,Hinjewadi,18.5921787,73.68411587,Peaceful and green,,FALSE,FALSE,TRUE,1
1739,Aundh,18.5618834,73.8101957,Good residential area,,TRUE,FALSE,TRUE,1
1740,Deccan Gymkhana,18.5158926,73.84116,Busy and bustling,,FALSE,FALSE,TRUE,2
1741,Wakad,18.6022495,73.7644454,Well-connected,,FALSE,TRUE,FALSE,2
1742,Shivaji Nagar,25.88455445,86.03985031,Developing area,,TRUE,FALSE,FALSE,4
1743,Yerawada,18.5656319,73.8865762,Peaceful and green,,TRUE,TRUE,TRUE,4
1744,Bavdhan,18.5209541,73.7780873,Developing area,,TRUE,TRUE,FALSE,4
1745,Pimple Saudagar,18.5981553,73.7977661,Good residential area,,TRUE,TRUE,TRUE,4
1746,Pimple Saudagar,18.5981553,73.7977661,Tech hub with good facilities,,FALSE,FALSE,TRUE,3
1747,Kharadi,18.5512763,73.9416575,Tech hub with good facilities,,TRUE,TRUE,TRUE,3
1748,Pashan,18.5386704,73.7952542,Busy and bustling,,TRUE,TRUE,FALSE,5
1749,Bibwewadi,18.47441565,73.86044434,Developing area,,TRUE,TRUE,FALSE,1
1750,Bavdhan,18.5209541,73.7780873,Family-friendly,,TRUE,TRUE,TRUE,5
1751,Bibwewadi,18.47441565,73.86044434,Good residential area,,TRUE,FALSE,TRUE,2
1752,Kothrud,18.5038889,73.807673,Family-friendly,,FALSE,TRUE,TRUE,4
1753,Koregaon Park,18.53662255,73.89327379,Safe and quiet,,FALSE,FALSE,FALSE,1
1754,Yerawada,18.5656319,73.8865762,Tech hub with good facilities,,TRUE,FALSE,TRUE,4
1755,Koregaon Park,18.53662255,73.89327379,Family-friendly,,TRUE,FALSE,FALSE,1
1756,Pashan,18.5386704,73.7952542,Great place with lots of amenities,,TRUE,FALSE,TRUE,1
1757,Hinjewadi,18.5921787,73.68411587,Tech hub with good facilities,,TRUE,FALSE,TRUE,1
1758,Kothrud,18.5038889,73.807673,Well-connected,,TRUE,TRUE,TRUE,2
1759,Dhankawadi,18.4652208,73.8495579,Peaceful and green,,FALSE,TRUE,TRUE,5
1760,Baner,18.5642431,73.7768573,Great place with lots of amenities,,TRUE,FALSE,TRUE,2
1761,Camp,32.9723128,-94.9852858,Peaceful and green,,TRUE,FALSE,FALSE,4
1762,Magarpatta,18.5111545,73.92738227,Peaceful and green,,TRUE,TRUE,FALSE,5
1763,Bibwewadi,18.47441565,73.86044434,Peaceful and green,,TRUE,TRUE,TRUE,3
1764,Magarpatta,18.5111545,73.92738227,Peaceful and green,,FALSE,FALSE,FALSE,3
1765,Bibwewadi,18.47441565,73.86044434,Great place with lots of amenities,,FALSE,FALSE,TRUE,5
1766,Magarpatta,18.5111545,73.92738227,Safe and quiet,,FALSE,FALSE,FALSE,1
1767,Shivaji Nagar,25.88455445,86.03985031,Developing area,,FALSE,FALSE,TRUE,1
1768,Yerawada,18.5656319,73.8865762,Family-friendly,,FALSE,TRUE,TRUE,2
1769,Pimple Saudagar,18.5981553,73.7977661,Peaceful and green,,FALSE,TRUE,FALSE,5
1770,Shivaji Nagar,25.88455445,86.03985031,Developing area,,FALSE,TRUE,TRUE,4
1771,Baner,18.5642431,73.7768573,Safe and quiet,,TRUE,TRUE,TRUE,3
1772,Pimple Saudagar,18.5981553,73.7977661,Well-connected,,FALSE,FALSE,FALSE,4
1773,Aundh,18.5618834,73.8101957,Well-connected,,TRUE,TRUE,FALSE,2
1774,Aundh,18.5618834,73.8101957,Family-friendly,,FALSE,TRUE,FALSE,5
1775,Hinjewadi,18.5921787,73.68411587,Peaceful and green,,TRUE,TRUE,FALSE,5
1776,Viman Nagar,17.4467567,78.4838203,Peaceful and green,,FALSE,FALSE,TRUE,2
1777,Yerawada,18.5656319,73.8865762,Busy and bustling,,TRUE,TRUE,FALSE,2
1778,Swargate,18.50049485,73.85290371,Safe and quiet,,FALSE,FALSE,TRUE,3
1779,Wakad,18.6022495,73.7644454,Peaceful and green,,FALSE,TRUE,FALSE,5
1780,Camp,32.9723128,-94.9852858,Vibrant and lively,,TRUE,TRUE,FALSE,1
1781,Pashan,18.5386704,73.7952542,Family-friendly,,FALSE,FALSE,FALSE,4
1782,Bibwewadi,18.47441565,73.86044434,Well-connected,,TRUE,TRUE,TRUE,1
1783,Koregaon Park,18.53662255,73.89327379,Safe and quiet,,TRUE,TRUE,FALSE,3
1784,Kothrud,18.5038889,73.807673,Peaceful and green,,FALSE,TRUE,FALSE,4
1785,Aundh,18.5618834,73.8101957,Great place with lots of amenities,,TRUE,TRUE,TRUE,1
1786,Wakad,18.6022495,73.7644454,Good residential area,,TRUE,TRUE,TRUE,4
1787,Shivaji Nagar,25.88455445,86.03985031,Great place with lots of amenities,,TRUE,TRUE,FALSE,5
1788,Hadapsar,18.5007741,73.9379146,Great place with lots of amenities,,FALSE,FALSE,FALSE,3
1789,Camp,32.9723128,-94.9852858,Developing area,,TRUE,FALSE,FALSE,3
1790,Hadapsar,18.5007741,73.9379146,Tech hub with good facilities,,TRUE,FALSE,FALSE,1
1791,Magarpatta,18.5111545,73.92738227,Tech hub with good facilities,,TRUE,TRUE,FALSE,3
1792,Baner,18.5642431,73.7768573,Tech hub with good facilities,,TRUE,FALSE,FALSE,4
1793,Wakad,18.6022495,73.7644454,Great place with lots of amenities,,FALSE,FALSE,TRUE,1
1794,Aundh,18.5618834,73.8101957,Safe and quiet,,TRUE,FALSE,FALSE,5
1795,Koregaon Park,18.53662255,73.89327379,Good residential area,,TRUE,TRUE,FALSE,3
1796,Viman Nagar,17.4467567,78.4838203,Busy and bustling,,FALSE,TRUE,TRUE,5
1797,Swargate,18.50049485,73.85290371,Good residential area,,FALSE,FALSE,TRUE,1
1798,Hinjewadi,18.5921787,73.68411587,Peaceful and green,,FALSE,FALSE,FALSE,3
1799,Kharadi,18.5512763,73.9416575,Vibrant and lively,,TRUE,TRUE,TRUE,1
1800,Shivaji Nagar,25.88455445,86.03985031,Vibrant and lively,,FALSE,FALSE,TRUE,3
1801,Bavdhan,18.5209541,73.7780873,Good residential area,,FALSE,FALSE,TRUE,4
1802,Camp,32.9723128,-94.9852858,Good residential area,,TRUE,TRUE,FALSE,5
1803,Camp,32.9723128,-94.9852858,Developing area,,TRUE,TRUE,TRUE,3
1804,Wakad,18.6022495,73.7644454,Tech hub with good facilities,,FALSE,FALSE,TRUE,2
1805,Magarpatta,18.5111545,73.92738227,Peaceful and green,,FALSE,FALSE,FALSE,1
1806,Kothrud,18.5038889,73.807673,Great place with lots of amenities,,FALSE,FALSE,FALSE,3
1807,Shivaji Nagar,25.88455445,86.03985031,Safe and quiet,,FALSE,FALSE,FALSE,3
1808,Shivaji Nagar,25.88455445,86.03985031,Busy and bustling,,FALSE,TRUE,FALSE,3
1809,Bavdhan,18.5209541,73.7780873,Tech hub with good facilities,,TRUE,FALSE,TRUE,5
1810,Aundh,18.5618834,73.8101957,Great place with lots of amenities,,TRUE,FALSE,TRUE,4
1811,Swargate,18.50049485,73.85290371,Family-friendly,,TRUE,TRUE,TRUE,5
1812,Viman Nagar,17.4467567,78.4838203,Safe and quiet,,FALSE,TRUE,FALSE,3
1813,Kharadi,18.5512763,73.9416575,Family-friendly,,FALSE,FALSE,FALSE,3
1814,Kothrud,18.5038889,73.807673,Tech hub with good facilities,,TRUE,FALSE,TRUE,2
1815,Viman Nagar,17.4467567,78.4838203,Busy and bustling,,TRUE,TRUE,FALSE,1
1816,Pashan,18.5386704,73.7952542,Well-connected,,FALSE,FALSE,TRUE,3
1817,Bavdhan,18.5209541,73.7780873,Peaceful and green,,TRUE,FALSE,TRUE,2
1818,Hinjewadi,18.5921787,73.68411587,Well-connected,,TRUE,TRUE,TRUE,2
1819,Bavdhan,18.5209541,73.7780873,Developing area,,FALSE,TRUE,FALSE,1
1820,Bavdhan,18.5209541,73.7780873,Peaceful and green,,FALSE,TRUE,TRUE,3
1821,Dhankawadi,18.4652208,73.8495579,Well-connected,,FALSE,TRUE,TRUE,1
1822,Shivaji Nagar,25.88455445,86.03985031,Vibrant and lively,,FALSE,FALSE,TRUE,5
1823,Bibwewadi,18.47441565,73.86044434,Vibrant and lively,,FALSE,FALSE,TRUE,3
1824,Shivaji Nagar,25.88455445,86.03985031,Family-friendly,,TRUE,FALSE,FALSE,3
1825,Camp,32.9723128,-94.9852858,Busy and bustling,,TRUE,FALSE,FALSE,4
1826,Yerawada,18.5656319,73.8865762,Family-friendly,,TRUE,TRUE,FALSE,5
1827,Wakad,18.6022495,73.7644454,Safe and quiet,,TRUE,FALSE,FALSE,1
1828,Deccan Gymkhana,18.5158926,73.84116,Great place with lots of amenities,,FALSE,FALSE,FALSE,1
1829,Hinjewadi,18.5921787,73.68411587,Great place with lots of amenities,,FALSE,FALSE,FALSE,1
1830,Bavdhan,18.5209541,73.7780873,Great place with lots of amenities,,FALSE,TRUE,FALSE,5
1831,Shivaji Nagar,25.88455445,86.03985031,Tech hub with good facilities,,TRUE,FALSE,FALSE,1
1832,Hadapsar,18.5007741,73.9379146,Great place with lots of amenities,,TRUE,FALSE,TRUE,2
1833,Bibwewadi,18.47441565,73.86044434,Busy and bustling,,TRUE,TRUE,FALSE,3
1834,Wakad,18.6022495,73.7644454,Great place with lots of amenities,,FALSE,FALSE,FALSE,4
1835,Viman Nagar,17.4467567,78.4838203,Good residential area,,FALSE,TRUE,TRUE,3
1836,Camp,32.9723128,-94.9852858,Good residential area,,FALSE,TRUE,TRUE,1
1837,Viman Nagar,17.4467567,78.4838203,Tech hub with good facilities,,FALSE,TRUE,FALSE,1
1838,Dhankawadi,18.4652208,73.8495579,Developing area,,TRUE,TRUE,FALSE,4
1839,Kothrud,18.5038889,73.807673,Developing area,,TRUE,FALSE,FALSE,4
1840,Koregaon Park,18.53662255,73.89327379,Family-friendly,,FALSE,FALSE,FALSE,1
1841,Bibwewadi,18.47441565,73.86044434,Peaceful and green,,TRUE,FALSE,FALSE,5
1842,Camp,32.9723128,-94.9852858,Family-friendly,,FALSE,TRUE,TRUE,4
1843,Shivaji Nagar,25.88455445,86.03985031,Well-connected,,FALSE,FALSE,FALSE,1
1844,Kothrud,18.5038889,73.807673,Tech hub with good facilities,,TRUE,FALSE,TRUE,3
1845,Kothrud,18.5038889,73.807673,Great place with lots of amenities,,FALSE,FALSE,TRUE,1
1846,Dhankawadi,18.4652208,73.8495579,Well-connected,,FALSE,TRUE,TRUE,4
1847,Bibwewadi,18.47441565,73.86044434,Family-friendly,,FALSE,TRUE,TRUE,1
1848,Shivaji Nagar,25.88455445,86.03985031,Good residential area,,TRUE,TRUE,TRUE,1
1849,Kothrud,18.5038889,73.807673,Developing area,,FALSE,FALSE,TRUE,5
1850,Kharadi,18.5512763,73.9416575,Safe and quiet,,FALSE,FALSE,TRUE,5
1851,Yerawada,18.5656319,73.8865762,Developing area,,FALSE,TRUE,TRUE,4
1852,Yerawada,18.5656319,73.8865762,Peaceful and green,,FALSE,FALSE,FALSE,5
1853,Viman Nagar,17.4467567,78.4838203,Busy and bustling,,FALSE,TRUE,FALSE,5
1854,Dhankawadi,18.4652208,73.8495579,Vibrant and lively,,TRUE,TRUE,TRUE,2
1855,Viman Nagar,17.4467567,78.4838203,Well-connected,,TRUE,TRUE,TRUE,5
1856,Kharadi,18.5512763,73.9416575,Busy and bustling,,TRUE,TRUE,TRUE,5
1857,Viman Nagar,17.4467567,78.4838203,Good residential area,,TRUE,FALSE,TRUE,2
1858,Aundh,18.5618834,73.8101957,Safe and quiet,,FALSE,TRUE,FALSE,2
1859,Wakad,18.6022495,73.7644454,Vibrant and lively,,TRUE,TRUE,FALSE,3
1860,Kothrud,18.5038889,73.807673,Well-connected,,TRUE,TRUE,TRUE,2
1861,Koregaon Park,18.53662255,73.89327379,Tech hub with good facilities,,FALSE,FALSE,TRUE,3
1862,Bavdhan,18.5209541,73.7780873,Good residential area,,TRUE,TRUE,FALSE,2
1863,Koregaon Park,18.53662255,73.89327379,Good residential area,,TRUE,FALSE,FALSE,3
1864,Pimple Saudagar,18.5981553,73.7977661,Family-friendly,,TRUE,FALSE,FALSE,2
1865,Kothrud,18.5038889,73.807673,Well-connected,,TRUE,TRUE,TRUE,1
1866,Pashan,18.5386704,73.7952542,Developing area,,TRUE,TRUE,TRUE,4
1867,Deccan Gymkhana,18.5158926,73.84116,Good residential area,,TRUE,TRUE,TRUE,5
1868,Yerawada,18.5656319,73.8865762,Tech hub with good facilities,,TRUE,TRUE,TRUE,3
1869,Viman Nagar,17.4467567,78.4838203,Great place with lots of amenities,,TRUE,FALSE,TRUE,3
1870,Deccan Gymkhana,18.5158926,73.84116,Developing area,,TRUE,FALSE,FALSE,3
1871,Bavdhan,18.5209541,73.7780873,Busy and bustling,,TRUE,TRUE,FALSE,5
1872,Baner,18.5642431,73.7768573,Developing area,,FALSE,FALSE,TRUE,5
1873,Viman Nagar,17.4467567,78.4838203,Safe and quiet,,FALSE,TRUE,FALSE,5
1874,Kharadi,18.5512763,73.9416575,Peaceful and green,,FALSE,FALSE,FALSE,2
1875,Pashan,18.5386704,73.7952542,Tech hub with good facilities,,FALSE,TRUE,FALSE,1
1876,Magarpatta,18.5111545,73.92738227,Busy and bustling,,FALSE,TRUE,TRUE,1
1877,Swargate,18.50049485,73.85290371,Vibrant and lively,,FALSE,TRUE,TRUE,4
1878,Bibwewadi,18.47441565,73.86044434,Safe and quiet,,FALSE,TRUE,FALSE,1
1879,Hinjewadi,18.5921787,73.68411587,Well-connected,,TRUE,FALSE,TRUE,5
1880,Camp,32.9723128,-94.9852858,Family-friendly,,TRUE,FALSE,FALSE,5
1881,Hinjewadi,18.5921787,73.68411587,Developing area,,FALSE,TRUE,FALSE,5
1882,Shivaji Nagar,25.88455445,86.03985031,Vibrant and lively,,TRUE,FALSE,TRUE,3
1883,Deccan Gymkhana,18.5158926,73.84116,Great place with lots of amenities,,TRUE,TRUE,TRUE,1
1884,Pimple Saudagar,18.5981553,73.7977661,Tech hub with good facilities,,FALSE,FALSE,TRUE,4
1885,Kothrud,18.5038889,73.807673,Vibrant and lively,,FALSE,TRUE,FALSE,3
1886,Camp,32.9723128,-94.9852858,Busy and bustling,,FALSE,FALSE,FALSE,2
1887,Bavdhan,18.5209541,73.7780873,Peaceful and green,,FALSE,TRUE,TRUE,5
1888,Pashan,18.5386704,73.7952542,Safe and quiet,,FALSE,FALSE,TRUE,4
1889,Viman Nagar,17.4467567,78.4838203,Developing area,,FALSE,TRUE,FALSE,2
1890,Bavdhan,18.5209541,73.7780873,Well-connected,,FALSE,TRUE,FALSE,1
1891,Hadapsar,18.5007741,73.9379146,Developing area,,TRUE,FALSE,TRUE,4
1892,Bavdhan,18.5209541,73.7780873,Good residential area,,TRUE,FALSE,FALSE,4
1893,Yerawada,18.5656319,73.8865762,Good residential area,,TRUE,FALSE,FALSE,3
1894,Kothrud,18.5038889,73.807673,Good residential area,,TRUE,TRUE,FALSE,1
1895,Magarpatta,18.5111545,73.92738227,Good residential area,,TRUE,FALSE,TRUE,2
1896,Shivaji Nagar,25.88455445,86.03985031,Well-connected,,TRUE,TRUE,FALSE,4
1897,Kothrud,18.5038889,73.807673,Busy and bustling,,TRUE,FALSE,TRUE,3
1898,Dhankawadi,18.4652208,73.8495579,Tech hub with good facilities,,FALSE,FALSE,TRUE,1
1899,Hinjewadi,18.5921787,73.68411587,Safe and quiet,,TRUE,FALSE,TRUE,5
1900,Bibwewadi,18.47441565,73.86044434,Peaceful and green,,FALSE,FALSE,TRUE,4
1901,Kharadi,18.5512763,73.9416575,Well-connected,,TRUE,TRUE,FALSE,4
1902,Koregaon Park,18.53662255,73.89327379,Good residential area,,FALSE,TRUE,FALSE,1
1903,Swargate,18.50049485,73.85290371,Great place with lots of amenities,,FALSE,TRUE,TRUE,1
1904,Hadapsar,18.5007741,73.9379146,Family-friendly,,TRUE,TRUE,TRUE,1
1905,Bavdhan,18.5209541,73.7780873,Tech hub with good facilities,,TRUE,TRUE,FALSE,1
1906,Baner,18.5642431,73.7768573,Great place with lots of amenities,,TRUE,TRUE,FALSE,2
1907,Swargate,18.50049485,73.85290371,Family-friendly,,TRUE,TRUE,TRUE,4
1908,Aundh,18.5618834,73.8101957,Peaceful and green,,FALSE,FALSE,FALSE,1
1909,Koregaon Park,18.53662255,73.89327379,Good residential area,,FALSE,TRUE,FALSE,5
1910,Kothrud,18.5038889,73.807673,Safe and quiet,,FALSE,TRUE,FALSE,5
1911,Deccan Gymkhana,18.5158926,73.84116,Family-friendly,,TRUE,TRUE,FALSE,3
1912,Kharadi,18.5512763,73.9416575,Tech hub with good facilities,,TRUE,FALSE,FALSE,3
1913,Koregaon Park,18.53662255,73.89327379,Well-connected,,TRUE,TRUE,FALSE,5
1914,Kharadi,18.5512763,73.9416575,Well-connected,,TRUE,FALSE,FALSE,3
1915,Yerawada,18.5656319,73.8865762,Vibrant and lively,,TRUE,FALSE,FALSE,5
1916,Wakad,18.6022495,73.7644454,Developing area,,FALSE,FALSE,TRUE,4
1917,Kharadi,18.5512763,73.9416575,Safe and quiet,,TRUE,TRUE,FALSE,5
1918,Wakad,18.6022495,73.7644454,Well-connected,,TRUE,FALSE,TRUE,5
1919,Hinjewadi,18.5921787,73.68411587,Tech hub with good facilities,,FALSE,FALSE,FALSE,3
1920,Pimple Saudagar,18.5981553,73.7977661,Good residential area,,FALSE,TRUE,TRUE,5
1921,Kharadi,18.5512763,73.9416575,Tech hub with good facilities,,TRUE,TRUE,FALSE,5
1922,Yerawada,18.5656319,73.8865762,Busy and bustling,,FALSE,FALSE,FALSE,5
1923,Shivaji Nagar,25.88455445,86.03985031,Peaceful and green,,FALSE,FALSE,TRUE,3
1924,Camp,32.9723128,-94.9852858,Busy and bustling,,FALSE,FALSE,FALSE,2
1925,Pimple Saudagar,18.5981553,73.7977661,Vibrant and lively,,TRUE,TRUE,TRUE,2
1926,Magarpatta,18.5111545,73.92738227,Safe and quiet,,FALSE,FALSE,TRUE,2
1927,Hadapsar,18.5007741,73.9379146,Safe and quiet,,FALSE,TRUE,FALSE,1
1928,Kothrud,18.5038889,73.807673,Family-friendly,,FALSE,TRUE,TRUE,3
1929,Hadapsar,18.5007741,73.9379146,Busy and bustling,,TRUE,TRUE,FALSE,5
1930,Swargate,18.50049485,73.85290371,Busy and bustling,,TRUE,TRUE,FALSE,4
1931,Shivaji Nagar,25.88455445,86.03985031,Vibrant and lively,,TRUE,TRUE,TRUE,2
1932,Shivaji Nagar,25.88455445,86.03985031,Peaceful and green,,FALSE,FALSE,FALSE,4
1933,Yerawada,18.5656319,73.8865762,Safe and quiet,,FALSE,FALSE,FALSE,2
1934,Bibwewadi,18.47441565,73.86044434,Developing area,,TRUE,FALSE,FALSE,2
1935,Koregaon Park,18.53662255,73.89327379,Great place with lots of amenities,,TRUE,TRUE,TRUE,3
1936,Aundh,18.5618834,73.8101957,Family-friendly,,TRUE,TRUE,FALSE,4
1937,Wakad,18.6022495,73.7644454,Great place with lots of amenities,,TRUE,FALSE,FALSE,1
1938,Hadapsar,18.5007741,73.9379146,Well-connected,,FALSE,FALSE,FALSE,1
1939,Deccan Gymkhana,18.5158926,73.84116,Good residential area,,FALSE,TRUE,TRUE,2
1940,Shivaji Nagar,25.88455445,86.03985031,Safe and quiet,,TRUE,TRUE,FALSE,2
1941,Bibwewadi,18.47441565,73.86044434,Good residential area,,TRUE,FALSE,FALSE,2
1942,Pimple Saudagar,18.5981553,73.7977661,Family-friendly,,TRUE,TRUE,FALSE,1
1943,Kothrud,18.5038889,73.807673,Tech hub with good facilities,,FALSE,TRUE,FALSE,2
1944,Pimple Saudagar,18.5981553,73.7977661,Peaceful and green,,TRUE,TRUE,TRUE,2
1945,Swargate,18.50049485,73.85290371,Tech hub with good facilities,,TRUE,FALSE,FALSE,5
1946,Wakad,18.6022495,73.7644454,Peaceful and green,,TRUE,FALSE,FALSE,1
1947,Camp,32.9723128,-94.9852858,Tech hub with good facilities,,FALSE,TRUE,TRUE,5
1948,Pashan,18.5386704,73.7952542,Developing area,,TRUE,TRUE,TRUE,2
1949,Bavdhan,18.5209541,73.7780873,Tech hub with good facilities,,TRUE,FALSE,FALSE,5
1950,Viman Nagar,17.4467567,78.4838203,Busy and bustling,,FALSE,TRUE,TRUE,2
1951,Hinjewadi,18.5921787,73.68411587,Family-friendly,,TRUE,FALSE,TRUE,4
1952,Koregaon Park,18.53662255,73.89327379,Tech hub with good facilities,,TRUE,FALSE,TRUE,4
1953,Hinjewadi,18.5921787,73.68411587,Peaceful and green,,FALSE,FALSE,FALSE,5
1954,Pimple Saudagar,18.5981553,73.7977661,Family-friendly,,TRUE,FALSE,FALSE,4
1955,Dhankawadi,18.4652208,73.8495579,Vibrant and lively,,TRUE,TRUE,FALSE,1
1956,Pimple Saudagar,18.5981553,73.7977661,Busy and bustling,,FALSE,TRUE,TRUE,3
1957,Deccan Gymkhana,18.5158926,73.84116,Well-connected,,TRUE,FALSE,FALSE,1
1958,Viman Nagar,17.4467567,78.4838203,Developing area,,FALSE,TRUE,FALSE,2
